GEOM_X;GEOM_Y;TERYT_KOD;ULICA_NR
7423245,518;5541347,075;10495;kustronia_54b
7421181,341;5540611,08;39690;szwed-œniadowskiej_41
7417854,6;5545092,269;10131;krzewowa_100d
7423506,333;5542159,76;12281;marcika_14a
7441150,866;5553069,544;36712;sawy-caliñskiego_108
7419745,257;5542385,55;22258;szymonowica_35l
7426193,953;5548275,248;3206;cystersów_3a
7426160,707;5540164,688;23119;tuchowska_100
7430414,72;5550528,675;7033;jagielloñskie_33b
7427175,041;5551405,002;18524;reduta_30
7421677,657;5552660,276;11653;w³adys³awa ³okietka_240b
7429826,892;5547133,784;19956;siwka_28
7415699,976;5541044,857;24109;wielogórska_72g
7418798,99;5551655,789;22772;tetmajera_65c
7421359,611;5540618,563;39690;szwed-œniadowskiej_36
7421241,903;5540621,386;39690;szwed-œniadowskiej_39
7429316,3;5548365,561;2614;centralna_43c
7423204,845;5551399,106;3600;danka_7
7421304,849;5553655,911;11234;lniana_6f
7419576,769;5542380,058;22258;szymonowica_35
7420569,188;5543405,183;16833;podole_76
7424777,484;5550835,55;6083;gra¿yny_4
7417837,771;5549579,669;953;becka_55lb
7417313,865;5541920,61;9716;kozienicka_70rb
7417288,737;5541922,961;9716;kozienicka_70sb
7423327,557;5541417,306;3084;cio³kosza_72a
7429067,476;5548446,536;16939;pokoju_83
7429067,476;5548446,536;16939;pokoju_83
7419194,727;5542568,282;3959;dobrowolskiego_14l
7423237,731;5541348,199;10495;kustronia_54a
7427449,564;5541078,742;14109;niebieska_29
7421307,513;5540614,99;39690;szwed-œniadowskiej_38
7421499,848;5540626,403;39690;szwed-œniadowskiej_33
7427762,208;5541789,008;14606;obronna_13k
7434110,451;5551387,649;3624;darwina_50a
7419713,802;5542384,927;22258;szymonowica_35j
7424581,315;5551978,183;44219;stefanowicza_204
7416967,933;5541998,216;16741;podgórki tynieckie_88a
7425607,366;5539208,69;10626;landaua_21b
7426238,495;5539889,663;23119;tuchowska_116b
7425737,76;5546483,533;25264;zab³ocie_35
7424833,796;5551744,145;49117;chyliñskiego_25
7424843,035;5551785,591;49117;chyliñskiego_29
7433187,185;5542720,702;25696;zarzyckiego_38a
7420452,772;5553177,51;5242;gaik_47c
7417332,864;5541889,1;9716;kozienicka_70pa
7417343,5;5541917,343;9716;kozienicka_70pb
7419299,321;5542574,021;3959;dobrowolskiego_14
7419280,238;5542573,231;3959;dobrowolskiego_14b
7419251,462;5542571,344;3959;dobrowolskiego_14e
7422232,419;5539199,99;15069;opatkowicka_11a
7421618,34;5552676,808;11653;w³adys³awa ³okietka_240d
7428783,186;5543591,238;4337;dubois_5
7416596,665;5549455,935;16763;podkamyk_4g
7423441,419;5542158,64;12281;marcika_14b
7415850,265;5545516,452;15141;orla_24c
7418867,899;5551606,464;22772;tetmajera_65
7419515,757;5542996,117;20112;skotnicka_63a
7423203,612;5552276,787;5587;glogera_39b
7416106,988;5547925,158;5612;g³ogowiec_97c
7420485,841;5539058,664;11024;libertowska_4h
7423294,455;5541406,974;52194;zina_27e
7423329,916;5541422,567;3084;cio³kosza_72
7418830,262;5543202,432;23378;unruga_12a
7419046,437;5551590,051;22772;tetmajera_94j
7424717,197;5539145,884;13021;mirtowa_22
7423379,943;5542160,605;12281;marcika_14c
7425739,978;5543592,153;17171;poprzeczna_15a
7419985,251;5539307,262;22874;topografów_51b
7419737,959;5542385,219;22258;szymonowica_35k
7426345,876;5548051,401;3206;cystersów_20c
7427678,592;5541274,587;19387;r¿¹cka_40b
7429167,885;5548884,824;13996;narciarska_10a
7415143,166;5542707,303;22884;toporczyków_4a
7414666,597;5543125,7;4661;dziewiarzy_12g
7426621,783;5540158,548;15365;osterwy_54e
7424884,082;5546438,985;16743;podgórska_25
7423307,41;5541432,24;52194;zina_25d
7416276,684;5548088,505;9444;kosmowskiej_16
7438337,247;5552555,82;23487;wadowska_45a
7415719,69;5541048,856;24109;wielogórska_72j
7420070,743;5539287,853;22874;topografów_59e
7435263,944;5548396,755;6867;igo³omska_8k
7418777,224;5543279,141;10716;laurowa_35
7433748,907;5545480,406;2367;bugaj_6a
7429711,543;5547336,563;13708;na za³êczu_3c
7425561,85;5542911,266;15350;ossowskiego_14ca
7424848,213;5551809,096;49117;chyliñskiego_31
7418544,046;5542920,742;23378;unruga_88b
7426896,12;5542458,996;49114;zacisze drwinki_7
7432000,407;5551742,884;28290;petöfiego_26a
7418965,583;5543244,408;23378;unruga_9a
7418996,697;5542817,078;868;batalionów ch³opskich_16a
7430498,583;5545233,183;17810;przy cegielni_16
7423305,09;5541427,745;52194;zina_25e
7420767,375;5551328,248;20601;sosnowiecka_93
7421159,084;5544701,697;29291;krasowa_10
7423375,605;5546375,048;13252;monte cassino_1
7419056,177;5543077,724;23378;unruga_34b
7424231,179;5545098,309;25579;zamoyskiego_73
7437172,343;5546261,344;19094;rumiankowa_14a
7429057,077;5547920,025;28141;galicyjska_3a
7419473,953;5551489,573;23035;truszkowskiego_56
7415950,152;5546064,254;579;bagatela_6a
7419617,828;5542381,736;22258;szymonowica_35c
7425924,284;5546353,733;25264;zab³ocie_43b
7418470,571;5541811,829;9716;kozienicka_28b
7423737,817;5539026,984;11811;³ysogórska_1
7439871,892;5547331,672;18232;pysoñce_14a
7424936,172;5546481,582;16743;podgórska_25a
7427290,354;5540541,36;15196;orszañska_25da
7428778,807;5543276,149;1329;bie¿anowska_122a
7415794,886;5543128,944;13745;nad czern¹_25e
7415850,276;5545522,018;15141;orla_24b
7417174,903;5543428,121;32838;zaciernie_14
7417402,943;5543787,605;9486;kostrzecka_18
7420941,854;5551201,062;20601;sosnowiecka_60
7420083,517;5541984,37;539;babiñskiego_42h
7419412,847;5548814,806;13283;morelowa_4b
7421256,817;5551780,093;16033;piaskowa_38d
7421262,04;5551804,116;16033;piaskowa_38e
7423280,232;5541442,086;52194;zina_25c
7425629,338;5542817,34;15350;ossowskiego_3a
7436477,35;5552831,082;31114;mycielskiego_8a
7415310,333;5542094,948;7670;juranda ze spychowa_29
7425274,272;5548378,039;11343;lubomirskiego_45a
7422897,753;5542120,543;19802;sielska_19k
7420025,623;5539299,003;22874;topografów_57f
7437038,264;5552670,534;5570;glinik_123b
7421126,566;5540607,609;39690;szwed-œniadowskiej_42
7430927,671;5541253,464;28292;pronia_15
7418749,768;5543356,709;23378;unruga_6a
7442061,965;5546829,36;4268;dro¿yska_33e
7429835,86;5543145,666;1329;bie¿anowska_219a
7418534,773;5543030,968;23378;unruga_88e
7427677,762;5548286,684;38956;lema_15a
7427677,762;5548286,684;38956;lema_15a
7439900,202;5548892,455;23245;tymiankowa_16d
7421244,148;5551721,744;16033;piaskowa_38b
7420607,401;5542105,747;11849;macierzanki_2a
7432405,212;5547329,112;20898;stare wiœlisko_22n
7421388,424;5540590,105;39690;szwed-œniadowskiej_37
7423487,848;5539523,904;18236;pytlasiñskiego_29d
7419101,095;5542919,353;23378;unruga_48
7417572,852;5543635,63;2222;brzask_39c
7422988,875;5541542,35;421;armii "kraków"_22
7426268,525;5548040,201;3206;cystersów_20
7420486,756;5551375,363;20601;sosnowiecka_28a
7427016,865;5537980,313;4284;dru¿backiej_86a
7425361,834;5549931,208;5431;gdañska_1
7420474,908;5553169,523;5242;gaik_45c
7429443,786;5541976,405;16808;pod³êska_5
7417358,455;5541872,543;9716;kozienicka_70n
7429727,077;5548963,79;7120;jana paw³a ii_184
7429727,077;5548963,79;7120;jana paw³a ii_184
7427347,742;5545266,483;5867;goszczyñskiego_5a
7418687,874;5542619,376;6797;hufcowa_40
7439306;5548470,353;19339;rzepakowa_4r
7421986,971;5547325,155;5095;focha_40
7427578,028;5539921,71;19629;sczanieckiej_31b
7426202,529;5541947,869;8424;kijanki_21a
7427002,016;5538009,772;4284;dru¿backiej_102
7419019,38;5542056,772;6316;grzegorzewskiej_33a
7423252,089;5541434,01;52194;zina_27
7423249,727;5541429,305;52194;zina_27a
7430818,425;5550099,545;8750;kocmyrzowska_1b
7424192,214;5547201,903;5465;gertrudy_14a
7429081,618;5548408,131;16939;pokoju_83b
7429081,618;5548408,131;16939;pokoju_83b
7441643,728;5551379,498;18231;pysocice_106d
7432597,737;5545891,427;3352;czeczotta_21g
7432564,752;5545763,712;3352;czeczotta_21dc
7424297,531;5540865,33;28992;jelskiego_11
7436591,705;5552350,881;5681;godebskiego_3b
7427622,941;5541521,686;11507;³amana_18a
7421692,13;5553592,277;13630;na mostkach_9p
7422448,922;5547126,767;19445;salwatorska_19
7426559,413;5543099,443;11365;lubuska_10a
7419437,26;5548786,032;13283;morelowa_4c
7420460,737;5553174,681;5242;gaik_47b
7417338,734;5541917,839;9716;kozienicka_70pc
7426285,289;5543928,136;12753;mieczników_1a
7429121,973;5548424,74;16939;pokoju_83c
7429121,973;5548424,74;16939;pokoju_83c
7421647,813;5552668,194;11653;w³adys³awa ³okietka_240c
7425470,591;5546466,707;25264;zab³ocie_19a
7420055,513;5551343,026;14862;ojcowska_24a
7422564,579;5543628,595;9946;krokusowa_6
7437768,862;5551221,048;5570;glinik_17c
7424894,859;5540160,203;19746;siarczanogórska_26la
7422933,169;5545477,869;7969;kapelanka_12
7428052,98;5543639,012;33091;morawiañskiego_6a
7420026,804;5539186,182;22874;topografów_52h
7424777,962;5548184,401;11317;lubicz_16a
7422875,544;5548484,07;21664;symfoniczna_5a
7429172,394;5544074,759;9419;kosiarzy_8b
7428215,152;5542880,356;26367;¿abia_46
7424852,554;5551830,929;49117;chyliñskiego_33
7421807,989;5553044,246;6281;gryczana_10d
7423262,94;5541454,872;52194;zina_25
7418803,908;5543280,53;10716;laurowa_30a
7420041,488;5539295,144;22874;topografów_57d
7420035,478;5539296,36;22874;topografów_57e
7424343,215;5553826,181;4151;do¿ynkowa_81b
7427330,621;5545228,579;5867;goszczyñskiego_5b
7421421,717;5540591,903;39690;szwed-œniadowskiej_35
7423499,359;5538851,233;2663;cha³ubiñskiego_130b
7420479,684;5543486,246;16833;podole_74
7425583,537;5542926,906;15350;ossowskiego_14ab
7440729,582;5552626,328;36712;sawy-caliñskiego_61k
7423104,837;5552515,288;5587;glogera_65
7422623,088;5545803,189;28302;pawlickiego_7
7426580,013;5542057,746;1505;bochenka_12a
7418776,02;5544644,36;23257;tyniecka_120t
7419041,815;5541385,525;569;baczyñskiego_68
7421411,749;5546182,03;24370;wioœlarska_19
7439398,311;5547501,321;19339;rzepakowa_6cb
7420409,849;5550157,194;6969;jab³onkowska_1a
7428275,343;5539951;9525;koszutki_2d
7428721,843;5543288,652;1329;bie¿anowska_122c
7424565,326;5541553,414;21215;stoja³owskiego_4
7419599,767;5544810,141;23257;tyniecka_137a
7419610,088;5542381,253;22258;szymonowica_35b
7418008,964;5549593,763;953;becka_53j
7417833,23;5549581,098;953;becka_55la
7430481,815;5545232,01;17810;przy cegielni_16a
7430249,516;5545164,156;33375;botewa_1c
7429502,68;5541985,874;16808;pod³êska_1a
7419218,758;5542347,298;28632;brücknera_17
7425813,415;5550855,814;11602;³epkowskiego_1
7424031,34;5540176,171;12619;merkuriusza polskiego_37a
7428696,538;5543298,414;1329;bie¿anowska_122d
7419641,289;5542382,505;22258;szymonowica_35d
7419650,793;5542382,941;22258;szymonowica_35e
7419673,085;5542382,858;22258;szymonowica_35f
7417010,525;5543479,371;32836;bojanówka_21
7431966,819;5542150,477;17300;potrzask_46ea
7433991,842;5553235,161;21018;stary goœciniec_15c
7418467,281;5542898,219;23378;unruga_124
7418956,685;5540636,15;40796;trockiego_67
7419557,27;5548013,98;17202;porêba_17a
7425078,841;5548933,568;18426;rakowicka_22c
7429524,131;5541988,864;16808;pod³êska_1
7420259,197;5551311,086;20332;smêtna_9
7417320,551;5541920,731;9716;kozienicka_70ra
7423260,949;5541450,313;52194;zina_25a
7425015,246;5549828,741;11207;29 listopada_39f
7425015,246;5549828,741;11207;29 listopada_39f
7427316,483;5540529,835;15196;orszañska_25ca
7430753,532;5542847,21;1329;bie¿anowska_266aa
7417299,955;5550451,545;6591;hemara_4d
7417300,251;5550457,508;6591;hemara_4e
7425574,37;5546537,492;25264;zab³ocie_21
7437027,971;5552670,071;5570;glinik_123c
7418084,172;5549022,176;16669;pod stokiem_7
7427714,691;5541793,313;14606;obronna_13j
7428008,67;5545943,51;13563;myœliwska_66
7435068,593;5551729,706;11731;³uczanowicka_17
7420457,02;5551262,209;20601;sosnowiecka_28e
7415900,979;5546178,757;37219;niemena_18
7424300,508;5543178,227;2782;chocho³owska_6
7430989,016;5551494,399;28290;petöfiego_1c
7423282,25;5541446,28;52194;zina_25b
7424930,966;5549844,906;11207;29 listopada_39e
7424930,966;5549844,906;11207;29 listopada_39e
7426072,752;5548086,609;14546;nullo_30a
7428250,447;5545229,265;594;bagrowa_28a
7417299,051;5550426,28;6591;hemara_4c
7418801,993;5543229,581;10716;laurowa_26a
7427360,002;5545307,519;5867;goszczyñskiego_5
7419083,001;5543080,052;23378;unruga_34a
7428568,191;5541416,959;9448;kosocicka_60b
7430596,168;5545419,672;17810;przy cegielni_13a
7423974,19;5538507,194;14393;nowickiego_25b
7429118,991;5550315,931;4560;dywizjonu 303_75
7420255,762;5538925,876;15977;petra¿yckiego_39p
7417362,612;5541882,993;9716;kozienicka_70na
7417372,804;5541908,263;9716;kozienicka_70nc
7421388,883;5553610,535;7563;jêczmienna_8c
7421594,24;5552716,041;11653;w³adys³awa ³okietka_242d
7419107,324;5548577,96;13695;na wierzchowinach_6a
7423151,084;5551390,787;3600;danka_9
7426304,231;5548041,855;3206;cystersów_20b
7431086,706;5545604,65;19175;rybitwy_80d
7436337,441;5553456,469;5681;godebskiego_36b
7420450,652;5551235,686;20601;sosnowiecka_28f
7430248,363;5545189,683;33375;botewa_1e
7424523,819;5542291,412;21246;storczykowa_7
7418994,466;5540913,49;40796;trockiego_33
7436768,702;5546996,758;15399;ostrów_12e
7436777,239;5546972,832;15399;ostrów_12f
7436786,073;5546947,28;15399;ostrów_12g
7427299,177;5540562,456;15196;orszañska_25ea
7426301,766;5550463,841;17533;promienistych_1
7420079,466;5539285,484;22874;topografów_59f
7424145,285;5545377,24;22328;œliska_5
7434035,697;5551918,841;29943;kaczyñskiego_5
7432643,297;5545854,158;3352;czeczotta_21e
7425740,901;5546047,803;18829;romanowicza_8
7425771,025;5540700,568;25143;wy¿ynna_20h
7427670,488;5538787,983;27665;pajdaka_11
7423093,947;5552218,007;5587;glogera_39e
7439677,093;5548991,844;24954;wyci¹ska_6a
7424838,096;5551764,479;49117;chyliñskiego_27
7420068,115;5541984,638;539;babiñskiego_42g
7426303,353;5548082,942;3206;cystersów_20e
7420464,308;5551289,983;20601;sosnowiecka_28d
7424413,359;5538121,914;10193;krzy¿añskiego_54a
7436770,616;5552952,279;34452;uziemb³y_7
7430247,215;5545176,277;33375;botewa_1d
7418803,238;5551164,674;24437;witkiewicza_15
7417314,647;5541892,646;9716;kozienicka_70r
7417295,546;5541923,077;9716;kozienicka_70sa
7430496,571;5545312,172;17810;przy cegielni_22b
7423869,499;5539028,637;11811;³ysogórska_7
7425627,958;5542846,477;15350;ossowskiego_3b
7429202,875;5550459,621;4560;dywizjonu 303_31k
7428937,622;5547719,278;28141;galicyjska_3d
7422996,965;5543634,829;5802;goplana_11
7423689,069;5538973,729;21680;syreñskiego_34
7421975,894;5553756,64;23547;waliszewskiego_6
7428980,379;5548821,023;22586;tabaczna_17
7421314,069;5553665,431;11234;lniana_6g
7417299,886;5550419,669;6591;hemara_4b
7438330,094;5548837,398;22242;szymañskiego_2b
7424258,927;5554077,484;4151;do¿ynkowa_99
7441186,525;5553041,288;36712;sawy-caliñskiego_108a
7427711,564;5548248,372;38956;lema_15d
7427711,564;5548248,372;38956;lema_15d
7420479,099;5551347,396;20601;sosnowiecka_28b
7423297,008;5541412,182;52194;zina_27d
7431901,711;5552851,372;13279;morcinka_23e
7419270,471;5542572,666;3959;dobrowolskiego_14c
7419260,793;5542572,098;3959;dobrowolskiego_14d
7415713,885;5541048,16;24109;wielogórska_72h
7416193,255;5549546,325;17340;powstania styczniowego_9
7420342,162;5538888,18;11024;libertowska_14
7416967,884;5548346,239;2709;che³mska_38d
7423371,325;5539948,017;13387;moszyñskiego_17b
7439832,079;5547334,576;18232;pysoñce_10
7419059,641;5540982,01;40796;trockiego_43
7418519,005;5549956,3;629;balicka_132b
7425066,108;5548854,887;18426;rakowicka_22h
7421612,555;5553099,666;5853;gospodarska_10
7418801,028;5543202,981;10716;laurowa_24a
7421559,296;5540663,456;39690;szwed-œniadowskiej_32
7421003,212;5540581,365;39690;szwed-œniadowskiej_45
7420340,856;5538867,259;11024;libertowska_12
7417409,547;5543795,076;9486;kostrzecka_20
7424133,569;5543751,659;24508;w³odarska_19
7419604,295;5540953,99;20641;spacerowa_87d
7424460,934;5539603,212;10746;lecznicza_19c
7430245,4;5545201,143;33375;botewa_1f
7435919,758;5547307,898;13108;m³otków_2g
7421249,194;5551745,589;16033;piaskowa_38c
7417369,881;5541901,047;9716;kozienicka_70nb
7423321,104;5541405,544;3084;cio³kosza_72b
7423317,152;5541396,701;3084;cio³kosza_72c
7422600,158;5540335,972;22897;torowa_20
7424611,206;5551828,374;44219;stefanowicza_64
7416184,031;5549542,47;17340;powstania styczniowego_7
7439567,176;5547259,274;19339;rzepakowa_6s
7418891,978;5538658,82;15977;petra¿yckiego_123e
7418894,902;5538633,339;15977;petra¿yckiego_123g
7424614,504;5552419,941;9316;koralowa_2
7426121,68;5551317,491;17354;powstañców_30f
7426121,68;5551317,491;17354;powstañców_30f
7425951,989;5540805,469;25143;wy¿ynna_34b
7419777,517;5540844,159;20641;spacerowa_58a
7419301,45;5542702,451;3959;dobrowolskiego_4a
7429021,906;5548866,244;16989;poleska_12
7417416,282;5541788,41;9716;kozienicka_70ec
7425550,015;5545893,773;3673;d¹browskiego_21
7417166,077;5548515,103;18000;przysz³oœci_6a
7428014,228;5543570,797;NA;650 lecia prokocimia_6
7422337,254;5538835,066;20356;smoleñskiego_80d
7432540,284;5550019,901;23620;wañkowicza_76h
7443297,008;5547115,188;23983;wi¹zowa_27b
7433414,772;5551435,49;5452;geodetów_29
7428015,943;5544628,082;9704;kozia_24b
7430166,931;5547654,277;20569;so³tysowska_43d
7424086,187;5540771,026;1861;borowinowa_40h
7423844,692;5543605,161;21489;sucha_15e
7428220,398;5552414,353;17354;powstañców_60c
7428220,398;5552414,353;17354;powstañców_60c
7428435,259;5545580,704;11153;lipska_75
7422407,02;5552009,362;15996;pêkowicka_70
7422362,256;5552026,072;15996;pêkowicka_72
7422330,62;5552018,77;15996;pêkowicka_74
7428946,316;5540194,538;9525;koszutki_79c
7423126,829;5551815,61;19155;ryba³towska_12
7420838,134;5553079,415;11843;maciejkowa_38
7414043,615;5542511,314;6579;heligundy_37
7423204,448;5552500,687;5587;glogera_53
7418010,511;5548427,444;8170;kasztanowa_54a
7420314,13;5551333,668;10726;lazurowa_3
7418777,733;5543304,733;10716;laurowa_33
7418152,012;5548985,752;18224;pylna_10a
7438588,027;5551136,037;20674;sp³awy_5a
7419666,664;5551125,167;26442;¿eleñskiego_56c
7419756,367;5548593,045;37179;korbutowej_58c
7423269,897;5541883,343;7650;jugowicka_8e
7419260,743;5542380,907;28632;brücknera_12
7436425,62;5552919,396;2514;bystronia_3b
7419281,129;5546388,382;17694;przegorzalska_2d
7416999,132;5548732,08;15001;olszanicka_8d
7417030,75;5548738,331;15001;olszanicka_8g
7420852,346;5543372,028;52002;frassati-gawroñskiej_3
7429806,315;5543031,308;6892;imielna_3d
7419416,283;5548107,086;46442;28 lipca 1943_13
7421807,304;5553076,017;6281;gryczana_10c
7421742,865;5539230,723;25434;zakarczmie_35a
7433910,585;5552334,61;29615;kamberskiego_7
7427486,887;5542033,222;3236;czajna_18g
7418862,51;5542611,119;6797;hufcowa_29
7415494,972;5541169,117;24109;wielogórska_119c
7417075,706;5543250,969;3660;d¹browa_34
7425250,353;5545993,369;11467;lwowska_15a
7424976,052;5541363,916;2559;cechowa_33c
7428258,287;5544719,479;9704;kozia_8
7424519,452;5542252,051;28984;¿aka_13a
7419030,473;5540958,718;40796;trockiego_41a
7426544,665;5547689,707;16939;pokoju_18
